source,target,weight
system,editor,0.553446173667908
safety,children,0.398477911949158
april,control,0.349549829959869
women,than,0.398667603731155
services,health,0.230554744601250
data,version,0.697018861770630
charged,and,0.118718400597572
you,editor,1.665196895599365
are,editor,1.292978405952454
image,two,0.401717692613602
were,died,0.630907654762268
figure,one,0.470573216676712
met,was,0.284716278314590
one,whose,0.815261244773865
control,well,0.386583268642426
were,department,0.492250531911850
currently,these,0.534072518348694
some,young,1.033485651016235
fourth,was,0.309101969003677
with,advice,1.434162259101868
comments,like,0.283663839101791
considering,not,0.314399808645248
most,medical,0.668433129787445
use,risk,1.011856794357300
now,data,1.030145168304443
and,responds,2.110605955123901
over,life,0.604222655296326
please,before,0.401351720094681
middle,will,0.259015589952469
brian,for,0.310206264257431
there,beyond,0.804419100284576
far,where,0.698947906494141
but,lose,1.142275333404541
point,look,0.617880880832672
there,cards,0.842763721942902
league,there,0.632777869701385
any,language,1.892552733421326
john,only,0.306494861841202
way,human,1.058540105819702
why,christians,0.958939313888550
well,man,0.499718010425568
what,finally,1.058473706245422
finally,decided,0.358202189207077
not,protected,1.009175539016724
murder,but,0.220430955290794
this,appeared,1.168341636657715
more,view,0.744633555412292
should,based,1.198872089385986
would,moon,1.163244009017944
owner,car,0.318921685218811
time,car,0.984723508358002
color,about,0.671634793281555
taken,other,0.372675061225891
but,posted,1.089814424514771
hit,year,0.251137465238571
year,line,0.533494889736176
would,half,1.728667140007019
put,said,0.819381177425385
than,players,1.302605867385864
you,training,1.218747019767761
was,shape,0.792406260967255
like,told,1.846351861953735
cooper,and,0.192162945866585
when,evidence,0.917463004589081
one,agent,0.718549013137817
said,kill,0.513278901576996
last,made,0.900294899940491
going,many,0.386632502079010
all,difficult,1.418318033218384
also,advance,0.684008777141571
look,again,0.539194762706757
gets,there,0.536375224590302
block,not,0.469038009643555
better,job,0.456498742103577
don,times,1.080554604530334
right,car,0.743475496768951
your,low,1.618693351745605
high,still,0.544133543968201
saying,when,0.481453746557236
costs,will,0.456803560256958
might,many,0.532097995281219
ride,this,0.380132436752319
start,much,0.475996375083923
lines,data,0.684203088283539
what,team,1.366482257843018
posts,group,0.260562181472778
few,group,0.568756699562073
posts,like,0.283439517021179
busy,with,0.299774020910263
least,until,0.622591137886047
there,color,1.027488470077515
any,handle,1.084927320480347
doesn,after,0.612263739109039
about,model,1.036908388137817
happens,after,0.619275748729706
good,down,0.643612742424011
some,cut,0.888942003250122
final,which,0.192607715725899
public,new,0.878231465816498
but,middle,1.000729918479919
humans,their,0.286180794239044
been,truth,1.186050415039062
holds,with,0.364472210407257
based,our,0.536490142345428
million,dollars,0.411825716495514
were,victims,0.655344307422638
face,any,0.459981322288513
believe,case,0.407419502735138
save,lives,0.331022053956985
interest,out,0.534619867801666
those,rights,0.841453790664673
say,evidence,0.650793492794037
reaction,you,0.272899478673935
people,stand,0.700814843177795
were,rules,0.731499731540680
once,should,0.453477621078491
every,each,0.473053038120270
been,convicted,0.855932414531708
true,see,0.473786592483521
university,also,0.364430457353592
billion,year,0.168826788663864
charge,they,0.347812891006470
president,number,0.325591087341309
thing,around,0.786864697933197
thing,before,0.435009509325027
believes,god,0.242532998323441
about,countries,1.188521623611450
don,open,1.088327527046204
easy,just,0.310066193342209
been,high,1.328489542007446
thought,which,0.486789137125015
they,fast,2.386318206787109
great,love,0.716232180595398
high,energy,0.341975331306458
then,getting,0.633075177669525
they,stars,1.386828184127808
very,given,0.927910268306732
apple,other,0.284969508647919
and,violating,1.751118183135986
time,universe,0.557649016380310
mean,see,0.450922369956970
like,science,1.447890996932983
release,was,0.621554851531982
john,james,0.215764641761780
head,has,0.409323960542679
press,space,0.306044042110443
ago,posted,0.495143353939056
support,real,0.736453711986542
large,system,0.406876444816589
having,control,0.663428008556366
list,posted,0.496612638235092
this,claimed,4.155149459838867
they,toward,1.837092995643616
can,behavior,1.108956456184387
move,their,0.285470902919769
talk,how,0.414590328931808
about,europe,1.141649484634399
make,talk,0.682509005069733
you,mass,1.004815578460693
recognize,for,0.271985650062561
were,troops,1.203540444374084
members,family,0.500286042690277
may,based,0.740086734294891
end,over,0.730481386184692
uses,other,0.348122686147690
should,groups,0.850789010524750
been,due,0.612886309623718
its,less,0.440804868936539
voting,will,0.107034012675285
bmw,with,0.411069244146347
original,old,0.468888401985168
original,still,0.320948094129562
box,mail,0.406715154647827
research,box,0.377948164939880
does,performance,0.777895271778107
been,longer,0.764151573181152
changed,time,0.320477098226547
two,car,0.724313497543335
whole,book,0.507663905620575
whole,part,0.360725432634354
religious,group,0.230758309364319
history,shows,0.517234921455383
and,spots,1.761907577514648
people,food,0.969428241252899
but,russian,0.939236640930176
version,author,0.840582907199860
dead,because,0.339385777711868
racial,that,0.162290453910828
leaders,who,0.257172346115112
you,san,1.008150935173035
looking,really,0.510781168937683
knew,who,0.388612240552902
good,working,0.826822578907013
who,fans,0.903150022029877
with,fans,1.109781265258789
long,end,0.545323252677917
stay,your,0.405337095260620
worked,can,0.273388415575027
all,led,1.315626978874207
play,only,0.490804553031921
does,site,0.919001758098602
comes,those,0.435871720314026
more,tell,1.158226847648621
country,into,0.277060389518738
today,been,0.377012133598328
about,short,0.868836641311646
moon,not,0.345867395401001
some,wouldn,1.249221324920654
common,like,0.444585114717484
would,handle,1.242180347442627
knew,any,0.402778387069702
favorite,you,0.411669135093689
makes,make,0.820147454738617
favorite,that,0.481766521930695
king,for,0.328919947147369
including,line,0.354030430316925
agency,are,0.276036709547043
other,simple,0.629951298236847
between,private,1.060829758644104
part,every,0.237578555941582
reasons,all,0.296244055032730
laws,about,0.528024077415466
many,tried,0.552893340587616
see,original,1.424849271774292
mail,last,0.538893938064575
number,research,0.577322900295258
from,effort,0.919567704200745
how,hold,0.983121871948242
thanks,advice,0.867320358753204
with,member,1.021776556968689
can,jobs,1.103942632675171
with,island,1.196915030479431
under,between,0.488908827304840
under,act,0.492726445198059
email,work,0.560045838356018
fast,two,0.364527910947800
research,some,0.452927350997925
such,support,0.722838878631592
how,running,0.880626440048218
there,care,0.738400518894196
also,yet,0.822286665439606
get,calling,0.938646316528320
your,department,0.916463017463684
information,health,0.415954887866974
run,set,0.744297444820404
cannot,warning,0.430167526006699
such,tell,0.788219928741455
taste,for,0.254940658807755
trying,since,0.359475463628769
costs,not,0.726719081401825
never,two,0.563761353492737
car,something,0.519811153411865
when,mind,1.108806371688843
few,use,1.097715139389038
them,kind,1.717621922492981
received,information,0.358951896429062
version,first,0.646305620670319
thanks,scott,0.804950714111328
church,also,0.517566263675690
wrote,which,0.231563284993172
process,about,0.502556502819061
public,them,0.602833509445190
host,access,0.186181545257568
play,what,0.881724774837494
taking,have,0.412621885538101
over,lot,0.875307798385620
says,their,0.507553577423096
their,lack,1.648620605468750
cold,were,0.161411106586456
least,god,0.773954749107361
body,could,0.341914266347885
reason,need,0.443752616643906
how,always,1.192308902740479
ask,then,0.335602641105652
about,aren,1.280379176139832
there,advice,0.930013954639435
tax,with,0.441167145967484
off,few,0.706093788146973
know,start,1.313758134841919
majority,percent,0.124742887914181
character,there,0.628907263278961
troops,after,0.233477160334587
quiet,now,0.218411326408386
between,such,0.652822852134705
come,under,0.423349887132645
they,border,1.483664870262146
over,men,0.867712974548340
like,today,1.692113280296326
years,again,0.618619263172150
found,turkey,0.350000679492950
with,quiet,0.961248040199280
create,life,0.188672557473183
thought,get,0.919535934925079
ways,work,0.386428833007812
found,killed,0.295865744352341
still,hard,0.420260637998581
please,doesn,0.527369856834412
trying,also,0.437012374401093
what,including,1.042289495468140
mom,makes,0.181049376726151
great,things,0.527391612529755
things,something,0.505569756031036
show,like,0.392083466053009
your,oil,0.990522682666779
general,because,0.371369630098343
european,has,0.312467664480209
life,many,0.447651624679565
someone,actually,0.541622996330261
ago,someone,0.447374105453491
trying,look,0.364796817302704
when,house,0.835596501827240
kind,here,0.451114892959595
and,dies,2.181945085525513
will,justice,1.542504191398621
read,whole,0.517808496952057
from,calling,1.193817973136902
open,them,0.433745712041855
fall,their,0.356670945882797
put,too,0.793905258178711
human,love,0.268231272697449
you,lead,1.330162644386292
address,there,0.519878923892975
price,had,0.331911116838455
old,first,0.665562629699707
paid,off,0.462309271097183
supposed,like,0.366919010877609
mark,which,0.268016785383224
now,next,0.622477531433105
ones,people,0.258421987295151
heart,their,0.385733038187027
are,hearing,1.078492999076843
him,once,1.181358695030212
things,world,0.572358131408691
still,again,0.705384016036987
met,that,0.256001830101013
well,ask,0.431750059127808
about,speaking,0.750998854637146
tried,find,0.366931289434433
them,book,1.567870736122131
sense,even,0.290496051311493
goes,how,0.517445147037506
his,luke,1.262066960334778
change,things,0.508748650550842
say,today,0.750412702560425
best,new,0.698910415172577
not,woman,1.900279998779297
anyone,her,0.963387608528137
less,might,0.277900487184525
his,original,2.053924322128296
many,though,0.508477866649628
again,still,0.427356243133545
things,lot,0.533024430274963
into,took,0.485554277896881
then,hand,1.308996796607971
you,host,1.274028778076172
let,little,0.616838634014130
has,religious,0.754838526248932
might,around,0.877671539783478
gets,two,0.377932012081146
considered,his,0.562547504901886
stars,from,0.330282509326935
from,happened,1.177258014678955
tells,will,0.324493765830994
did,someone,0.577216804027557
long,without,0.554077267646790
look,said,0.450466603040695
most,once,0.910742044448853
see,enough,0.974872648715973
has,likely,1.066906690597534
treatment,from,0.402082741260529
because,real,1.096032500267029
israel,them,0.326643824577332
into,word,0.394329845905304
add,they,0.337006151676178
which,character,1.210075616836548
goes,who,0.711458504199982
people,yourself,0.507060527801514
writer,and,0.274819016456604
world,then,0.307762682437897
must,man,0.446305245161057
these,stop,0.988304316997528
look,most,0.419785261154175
had,says,0.545486509799957
from,nation,1.355468511581421
could,light,0.509707331657410
why,real,0.907108604907990
led,one,0.381843209266663
put,god,0.901743412017822
said,men,0.677790820598602
open,has,0.503875970840454
enough,too,0.605472326278687
opposition,that,0.259174555540085
hold,was,0.352493762969971
old,see,0.581398904323578
little,old,0.964103758335114
price,them,0.263412654399872
new,enough,0.732681870460510
not,led,1.688645958900452
word,just,0.380347967147827
off,war,1.044735431671143
seen,quite,0.762678444385529
later,year,0.351272881031036
video,them,0.428828507661819
run,many,0.428661257028580
games,which,0.360384196043015
thanks,andrew,1.102360725402832
first,thanks,0.785105526447296
just,turn,0.902340531349182
defend,they,0.471436977386475
started,through,0.531954705715179
for,helping,2.275400400161743
building,what,0.502799987792969
